molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3890760,CNC(=O)c1cccc(Nc2ncnc(N3CCC4(CC3)OCc3ccccc34)n2)c1,inactive,416.4850000000002,3.000700000000002,2.0,7.0,4.7677664788852665
CHEMBL3922343,CNC(=O)c1cccc(Nc2ncnc(NCCCOc3cccc(F)c3)n2)c1,inactive,396.4260000000001,2.994900000000001,3.0,7.0,4.754240644032723
CHEMBL3899738,CNC(=O)c1cccc(Nc2ncnc(N3CCC(COCC4CC4)CC3)n2)c1,inactive,396.4950000000002,2.617800000000001,2.0,7.0,4.7527634504932355
CHEMBL3927751,CNC(=O)c1cc(Cl)cc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)c1,inactive,428.8550000000002,3.0349000000000013,2.0,7.0,4.7495799976911055
CHEMBL3912301,CNC(=O)c1cccc(Nc2ncnc(N3CC(C)(Oc4ccccc4)C3)n2)c1,inactive,390.44700000000006,2.632500000000001,2.0,7.0,4.7423214251308154
CHEMBL3978847,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(C5CCCC5)cc4)C3)n2)c1,inactive,444.5390000000002,3.900000000000003,2.0,7.0,4.7237680420781665
CHEMBL3921245,CNC(=O)c1cccc(Nc2ncnc(N3CCc4oc(-c5ccccc5)cc4C3)n2)c1,inactive,426.4800000000001,3.797500000000003,2.0,7.0,4.71602071576152
CHEMBL3949074,CNC(=O)c1cc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)ccc1C,inactive,408.4370000000001,2.6899200000000008,2.0,7.0,4.706416486503883
CHEMBL3981275,Cc1c(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)cccc1C(N)=O,inactive,502.4970000000002,4.106720000000002,2.0,8.0,4.679853713888946
CHEMBL3952499,CNC(=O)c1cccc(Nc2ncnc(N3CCc4c(cnn4-c4ccccc4)C3)n2)c1,inactive,426.4840000000001,2.723200000000001,2.0,8.0,4.678815972697686
CHEMBL3963253,CNC(=O)c1cccc(Nc2ncnc(N3CCc4cccc(C(F)(F)F)c4C3)n2)c1,inactive,428.41800000000006,3.556300000000002,2.0,6.0,4.678194516142461
CHEMBL3957724,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)c1F,inactive,412.4000000000001,2.520600000000001,2.0,7.0,4.675100502947687
CHEMBL3897607,CNC(=O)c1cccc(Nc2ncnc(N3CCN(c4ccc(F)c(Cl)c4)CC3)n2)c1,inactive,441.8980000000001,3.093900000000001,2.0,7.0,4.669992299127241
CHEMBL3968763,CNC(=O)c1cccc(Nc2ncnc(N3CC(OCc4ccc(F)cc4)C3)n2)c1,inactive,408.4370000000001,2.5193000000000003,2.0,7.0,4.662740460249724
CHEMBL3977142,CNC(=O)c1cccc(Nc2ncnc(N3CC(C)(COc4ccccc4)C3)n2)c1,inactive,404.4740000000001,2.880100000000001,2.0,7.0,4.655804284128565
CHEMBL3951288,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4c(F)cccc4F)C3)n2)c1,inactive,412.4000000000001,2.520600000000001,2.0,7.0,4.655804284128565
CHEMBL3955652,CNC(=O)c1cccc(Nc2ncnc(N3CCc4cc(OCC(F)(F)F)ccc4C3)n2)c1C,inactive,472.4710000000002,3.7870200000000014,2.0,7.0,4.646276062411051
CHEMBL3960025,CNC(=O)c1cccc(Nc2ncnc(N3CC(COc4ccccc4C(F)(F)F)C3)n2)c1,inactive,458.4440000000001,3.5088000000000017,2.0,7.0,4.628009088535085
CHEMBL3931133,CNC(=O)c1cccc(Nc2ncnc(N3CCC(OCc4cccc(OC(F)(F)F)c4)CC3)n2)c1,inactive,502.4970000000002,4.059000000000004,2.0,8.0,4.595508382241314
CHEMBL3962131,CNC(=O)c1cccc(Nc2ncnc(N3CCCC(Oc4cccc(Cl)c4)C3)n2)c1,inactive,438.91900000000015,3.676000000000003,2.0,7.0,4.585528050370697
CHEMBL3925746,CNC(=O)c1cccc(Nc2ncnc(N3CCc4ccc(Cl)cc4C3)n2)c1,inactive,394.8660000000001,3.190900000000002,2.0,6.0,4.578231598793076
CHEMBL3953378,CNC(=O)c1cccc(Nc2ncnc(N(C)Cc3nc(-c4ccccc4)no3)n2)c1,inactive,416.4450000000001,2.661200000000001,2.0,9.0,4.558147824226708
CHEMBL3924498,CNC(=O)c1cccc(Nc2ncnc(N3CCc4cccc(OC)c4C3)n2)c1,inactive,390.4470000000001,2.546100000000001,2.0,7.0,4.55455148573395
CHEMBL3953456,CNC(=O)c1cc(F)cc(Nc2ncnc(NCCCOc3ccc(OC(F)(F)F)cc3)n2)c1,inactive,480.4220000000002,3.893500000000002,3.0,8.0,4.522878745280337
CHEMBL3940166,CNC(=O)c1ccc(OC)c(Nc2ncnc(N3CC(Oc4ccc(Cl)cc4)C3)n2)c1,inactive,440.8910000000001,2.9044000000000008,2.0,8.0,4.522878745280337
CHEMBL3949528,CNC(=O)c1cccc(Nc2nc(C)nc(N3CC(Oc4ccc(F)cc4)C3)n2)c1,inactive,408.43700000000007,2.6899200000000008,2.0,7.0,4.522878745280337
CHEMBL3938920,CNC(=O)c1cccc(Nc2ncc(F)c(N3CC(Oc4ccc(F)cc4)C3)n2)c1,inactive,411.4120000000001,3.125600000000002,2.0,6.0,4.522878745280337
CHEMBL3971999,CNC(=O)c1cccc(Nc2ncnc(NCc3cn4cc(C)ccc4n3)n2)c1,inactive,388.43500000000006,2.5430200000000003,3.0,8.0,4.522878745280337
CHEMBL3907907,CNC(=O)c1cccc(Nc2ncnc(NCCc3nnc(-c4ccc(C)s4)o3)n2)c1,inactive,436.50100000000015,3.0493200000000016,3.0,10.0,4.522878745280337
CHEMBL3975224,CNC(=O)c1cccc(Nc2ncnc(NCCc3nc4cc(Cl)ccc4[nH]3)n2)c1,inactive,422.8800000000001,3.1591000000000014,4.0,7.0,4.522878745280337
CHEMBL3898885,CNC(=O)c1cccc(Nc2ncnc(NCc3noc(C(=O)NC4CC4)n3)n2)c1,inactive,409.41000000000014,0.8620999999999995,4.0,10.0,4.522878745280337
CHEMBL3970086,CCN1C(=O)C2(CCN(c3ncnc(Nc4cccc(C(=O)NC)c4)n3)CC2)c2ccccc21,inactive,457.5380000000003,2.879500000000001,2.0,7.0,4.522878745280337
CHEMBL3922361,NC(=O)c1cc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)ccc1F,inactive,398.3730000000001,2.2599,2.0,7.0,4.522878745280337
CHEMBL3897815,CNC(=O)c1cccc(Nc2ncnc(N3CCc4cc(C(O)C(F)(F)F)ccc4C3)n2)c1,inactive,458.4440000000001,3.133200000000002,3.0,7.0,4.522878745280337
CHEMBL3913356,Cc1c(Nc2ncnc(N3CCc4cc(Br)ccc4C3)n2)cccc1C(N)=O,inactive,439.3170000000001,3.3477200000000007,2.0,6.0,4.522878745280337
CHEMBL3983204,CNC(=O)c1cccc(Nc2ncnc(N3CCC(CCCc4ccccc4)CC3)n2)c1,inactive,430.5560000000002,4.214100000000004,2.0,6.0,4.522878745280337
CHEMBL3900126,Cc1ccc(N2CCN(c3ncnc(Nc4ccc(F)c(C(N)=O)c4)n3)CC2)cc1C,inactive,421.4800000000003,2.796640000000001,2.0,7.0,4.522878745280337
CHEMBL3967786,CNC(=O)c1cccc(Nc2ncnc(N3CCC(OCC(C)C)CC3)n2)c1,inactive,384.48400000000015,2.616200000000001,2.0,7.0,4.522878745280337
CHEMBL3943466,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccccc4C#N)C3)n2)c1,inactive,401.4300000000001,2.11408,2.0,8.0,4.522878745280337
CHEMBL3972996,CNC(=O)c1cccc(Nc2ncnc(N3CCc4ccc(C(F)(F)F)cc4C3)n2)c1,inactive,428.41800000000006,3.556300000000002,2.0,6.0,4.522878745280337
CHEMBL3927843,CNC(=O)c1cccc(Nc2ncnc(N3CCc4cc(C#N)ccc4C3)n2)c1,inactive,385.4310000000001,2.40918,2.0,7.0,4.522878745280337
CHEMBL3946257,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)cc4Cl)C3)n2)c1,active,444.3220000000002,4.154200000000003,2.0,6.0,6.2839966563652006
CHEMBL3984975,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)c(Cl)c4)C3)n2)c1,active,444.3220000000002,4.154200000000002,2.0,6.0,6.107905397309519
CHEMBL3907523,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(C)cc4)C3)n2)c1,intermediate,389.4590000000001,3.155820000000002,2.0,6.0,5.698970004336019
CHEMBL3942230,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(C(F)(F)F)cc4)C3)n2)c1,intermediate,443.4290000000001,3.866200000000002,2.0,6.0,5.809668301829708
CHEMBL3902242,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(OC)cc4)C3)n2)c1,active,405.45800000000014,2.8560000000000008,2.0,7.0,6.366531544420414
CHEMBL3926702,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)c(F)c4)C3)n2)c1,intermediate,411.4120000000001,3.1256000000000013,2.0,6.0,5.795880017344075
CHEMBL3958641,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)c(Cl)c4)C3)n2)c1,intermediate,427.8670000000001,3.6399000000000017,2.0,6.0,5.548213564475709
CHEMBL3889582,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)c(C)c4)C3)n2)c1,intermediate,407.4490000000001,3.294920000000002,2.0,6.0,5.85078088734462
CHEMBL3905180,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)cc4F)C3)n2)c1,intermediate,411.4120000000001,3.1256000000000013,2.0,6.0,5.665546248849069
CHEMBL3982123,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)cc4Cl)C3)n2)c1,active,427.8670000000001,3.6399000000000017,2.0,6.0,6.200659450546418
CHEMBL3944666,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)cc4C)C3)n2)c1,active,407.4490000000001,3.294920000000002,2.0,6.0,7.096910013008056
CHEMBL3974119,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)c(F)c4)C3)n2)c1,active,427.8670000000001,3.6399000000000017,2.0,6.0,6.130768280269024
CHEMBL3938142,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)c(C)c4)C3)n2)c1,active,423.90400000000017,3.8092200000000025,2.0,6.0,6.508638306165727
CHEMBL3962059,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,intermediate,427.8670000000001,3.6399000000000017,2.0,6.0,5.638272163982407
CHEMBL3896845,CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(Cl)cc4C)C3)n2)c1,active,423.90400000000017,3.8092200000000025,2.0,6.0,6.585026652029182
CHEMBL3967999,CNC(=O)c1cccc(Nc2nccc(N3CC(COc4ccc(Cl)cc4)C3)n2)c1,intermediate,423.90400000000005,3.748400000000002,2.0,6.0,5.5934598195660445
CHEMBL3933923,CNC(=O)c1cccc(Nc2nccc(N3CC(COc4ccc(C)cc4)C3)n2)c1,active,403.4860000000001,3.4034200000000023,2.0,6.0,6.0915149811213505
CHEMBL3909557,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,intermediate,428.8550000000001,3.0349000000000013,2.0,7.0,5.52432881167557
CHEMBL3980599,CCNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,intermediate,442.8820000000001,3.4250000000000016,2.0,7.0,5.943095148663527
CHEMBL3951716,CNC(=O)c1cc(F)cc(Nc2ncnc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,inactive,446.8450000000002,3.174000000000002,2.0,7.0,4.522878745280337
CHEMBL3891371,CNC(=O)c1cccc(Nc2cc(N3CC(Oc4ccc(Cl)cc4F)C3)ccn2)c1,intermediate,426.8790000000001,4.244900000000002,2.0,5.0,5.346787486224656
CHEMBL3907169,CNC(=O)c1cccc(Nc2nc(C)nc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,inactive,442.8820000000001,3.343320000000002,2.0,7.0,4.522878745280337
CHEMBL3960343,CNC(=O)c1cccc(Nc2ccnc(N3CC(Oc4ccc(F)cc4)C3)c2)c1,intermediate,392.4340000000001,3.5915000000000026,2.0,5.0,5.2380721615794705
CHEMBL3932869,CNC(=O)c1cccc(Nc2cccc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,intermediate,426.8790000000001,4.244900000000003,2.0,5.0,5.555955204081924
CHEMBL3919203,CNC(=O)c1cc(Nc2cccc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)ccc1F,intermediate,444.8690000000001,4.384000000000002,2.0,5.0,5.350665141287858
CHEMBL3946994,CNC(=O)c1cc(Nc2cccc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)ccc1Cl,inactive,461.32400000000007,4.898300000000003,2.0,5.0,4.522878745280337
CHEMBL3924630,CNC(=O)c1cccc(Nc2cc(N3CC(Oc4ccc(Cl)cc4F)C3)ncn2)c1,inactive,427.8670000000001,3.6399000000000017,2.0,6.0,4.8958544494459915
CHEMBL3955722,CNC(=O)c1cccc(Nc2ccnc(N3CC(Oc4ccc(Cl)cc4F)C3)c2)c1,intermediate,426.8790000000001,4.244900000000003,2.0,5.0,5.145693958198919
CHEMBL3933547,CNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(Cl)cc4F)C3)c2F)c1,inactive,445.8570000000001,3.7790000000000026,2.0,6.0,4.522878745280337
CHEMBL3961010,CNC(=O)c1cccc(Nc2ccnc(NCCCOc3ccc(OC(F)(F)F)cc3)n2)c1,intermediate,461.4440000000001,4.359400000000003,3.0,7.0,5.931814138253839
CHEMBL3945981,CNC(=O)c1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,inactive,516.5240000000002,4.367420000000004,2.0,8.0,4.5442417968958635
CHEMBL3972120,CNC(=O)c1cccc(Oc2ncnc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,inactive,429.8390000000001,3.083600000000001,1.0,7.0,4.522878745280337
CHEMBL3964446,CNC(=O)c1cccc(Nc2cccc(N3CC(Oc4ccc(F)cc4)C3)c2)c1,intermediate,391.4460000000001,4.196500000000003,2.0,4.0,5.020907099361674
CHEMBL3948832,CNC(=O)c1cccc(Nc2cccc(N3CC(Oc4ccc(Cl)cc4F)C3)c2)c1,inactive,425.8910000000001,4.849900000000003,2.0,4.0,4.522878745280337
CHEMBL3915298,CNC(=O)c1cccc(Nc2nc(N3CC(Oc4ccc(F)cc4)C3)ncc2F)c1,active,411.412,3.125600000000002,2.0,6.0,6.468521082957745
CHEMBL3890796,CNC(=O)c1cccc(Nc2nccc(N3CCc4cc(OCC(F)(F)F)ccc4C3)n2)c1,intermediate,457.4560000000001,4.083600000000002,2.0,6.0,5.841637507904751
CHEMBL3906319,CNC(=O)c1cccc(Nc2ccnc(N3CC(Oc4ccc(Cl)cc4F)C3)n2)c1,intermediate,427.8670000000001,3.6399000000000017,2.0,6.0,5.645891560852599
CHEMBL3977001,CNC(=O)c1cccc(Nc2nc(N3CC(Oc4ccc(Cl)cc4F)C3)ncc2F)c1,active,445.857,3.7790000000000026,2.0,6.0,6.366531544420414
CHEMBL3962721,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,active,521.3400000000001,4.650700000000002,1.0,7.0,7.94692155651658
CHEMBL3341981,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,476.8890000000001,4.5416000000000025,1.0,7.0,8.106238237942057
CHEMBL3919513,Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,active,522.5340000000001,4.288700000000002,1.0,9.0,7.966576244513051
CHEMBL3902709,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cn[nH]c1,active,508.5070000000002,4.278300000000002,2.0,8.0,8.0301183562535
CHEMBL3974650,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,475.9010000000002,5.146600000000003,1.0,6.0,6.610833915635467
CHEMBL3946087,CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1,active,623.6790000000001,5.912400000000005,1.0,9.0,7.087246696328677
CHEMBL3922400,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,active,523.5620000000002,4.264900000000003,2.0,8.0,8.356547323513812
CHEMBL3948091,NCc1nsc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,intermediate,505.9310000000002,4.000300000000002,2.0,8.0,5.120330794367947
CHEMBL3896276,O=S(=O)(Nc1cc(Cl)ncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,505.3050000000002,5.133500000000002,1.0,6.0,6.057495893831919
CHEMBL3960217,Cc1nsc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,intermediate,490.9160000000001,4.850020000000002,1.0,7.0,5.336299074610352
CHEMBL3961261,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,475.9010000000002,5.146600000000003,1.0,6.0,5.493494967595128
CHEMBL3889642,O=S(=O)(Nc1ccon1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,459.8330000000001,4.678100000000002,1.0,6.0,5.764471553092451
CHEMBL3895680,CN(C)CCn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,intermediate,529.9720000000002,4.448200000000004,1.0,7.0,5.031050319018657
CHEMBL3912273,Cn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,intermediate,472.87600000000015,4.423600000000003,1.0,6.0,5.213958789757446
CHEMBL3982207,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,470.8600000000001,4.480100000000003,1.0,6.0,5.730487055782084
CHEMBL3966404,O=S(=O)(Nc1ccc(F)cn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,487.8620000000002,5.224200000000003,1.0,5.0,5.440093374963888
CHEMBL3891509,O=S(=O)(Nc1ncns1)c1ccc2c(c1)NCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,475.9050000000002,4.574700000000002,2.0,7.0,5.982966660701219
CHEMBL3954108,CN1CCN(c2ccc(C(F)(F)F)cc2Cl)c2ccc(S(=O)(=O)Nc3ncns3)cc21,intermediate,489.9320000000001,4.599000000000003,1.0,7.0,5.928117992693875
CHEMBL3932429,CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2Cl)c2ccc(S(=O)(=O)Nc3ncns3)cc21,intermediate,517.9420000000001,4.515700000000003,1.0,7.0,5.119186407719209
CHEMBL3943111,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cccnc1,active,519.5300000000002,4.950200000000003,1.0,8.0,7.801342913045577
CHEMBL3912959,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1,active,537.589,4.607100000000004,1.0,8.0,7.978810700930062
CHEMBL3937730,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,active,520.5180000000003,4.345200000000003,1.0,9.0,7.525783735923745
CHEMBL3967377,O=S(=O)(Nc1ncco1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,459.8330000000001,4.678100000000002,1.0,6.0,6.078833949362261
CHEMBL3928707,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCOCC1,active,524.5460000000003,4.691900000000003,1.0,8.0,7.910094888560602
CHEMBL3952945,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,active,519.5300000000002,4.950200000000003,1.0,8.0,7.978810700930062
CHEMBL3970163,O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,470.8600000000001,4.480100000000003,1.0,6.0,5.903089986991944
CHEMBL3937046,O=S(=O)(Nc1nncs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,476.8890000000002,4.5416000000000025,1.0,7.0,6.1830961606243395
CHEMBL3959065,Nc1cc(-c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)ccn1,active,534.5450000000001,4.532400000000002,2.0,9.0,8.022276394711152
CHEMBL3931583,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccccc1,active,374.4470000000001,2.869400000000001,1.0,7.0,6.847711655616943
CHEMBL3954510,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,active,467.4540000000001,3.7598800000000017,1.0,8.0,7.795880017344075
CHEMBL3930401,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,active,470.8600000000001,4.480100000000003,1.0,6.0,7.139661993429006
CHEMBL3975287,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1cccc2ncccc12,active,425.4950000000002,3.417600000000002,1.0,8.0,6.85078088734462
CHEMBL3945942,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCC(c1ccccc1)N2c1ccc(C(F)(F)F)cc1,intermediate,518.5420000000001,5.629500000000003,1.0,7.0,5.610833915635467
CHEMBL3977404,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1cccc(OC(F)(F)F)c1,active,458.44300000000015,3.7680000000000025,1.0,8.0,7.361510743045363
CHEMBL3944754,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1cccc2ccccc12,active,424.5070000000002,4.022600000000002,1.0,7.0,7.501689446210399
CHEMBL3900671,COc1ccc(N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)cc1,active,404.47300000000007,2.878000000000001,1.0,8.0,6.684029654543083
CHEMBL3929582,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,active,522.5740000000002,4.869900000000004,2.0,7.0,7.886056647693163
CHEMBL3913179,COCCOc1ccc(N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)cc1,active,448.52600000000007,2.8946000000000005,1.0,9.0,6.47755576649368
CHEMBL3937678,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1,active,407.9040000000001,4.127800000000002,1.0,6.0,6.146910470148135
CHEMBL3955295,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1,active,407.9040000000001,4.127800000000002,1.0,6.0,6.954677021213342
CHEMBL3983923,Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,active,521.5460000000002,4.893700000000003,1.0,8.0,6.91721462968355
CHEMBL3960584,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,active,520.3520000000001,5.255700000000003,1.0,6.0,6.939302159646388
CHEMBL3928011,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,active,536.601,5.212100000000004,1.0,7.0,7.853871964321762
CHEMBL3934179,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,active,517.5330000000002,4.203400000000003,2.0,7.0,8.207608310501746
CHEMBL3961669,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1Cl,active,407.9040000000001,4.127800000000002,1.0,6.0,6.782516055786093
CHEMBL3911712,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,active,515.3110000000001,4.589200000000003,1.0,6.0,7.838631997765025
CHEMBL3943116,COCCNc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21,active,509.51000000000016,3.8850000000000025,2.0,8.0,7.54515513999149
CHEMBL3906169,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,active,466.4660000000001,4.364880000000002,1.0,7.0,7.823908740944319
CHEMBL3900428,CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,active,539.605,4.245000000000004,1.0,8.0,6.931814138253839
CHEMBL3929862,CN1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)CC1,active,531.5600000000001,4.545600000000004,1.0,7.0,8.346787486224656
CHEMBL3985931,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)cc1C1=CCNCC1,active,489.0220000000003,4.504500000000004,2.0,7.0,8.346787486224656
CHEMBL3909534,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,active,518.5420000000003,5.555200000000004,1.0,7.0,7.647817481888637
CHEMBL3948444,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cncnc1,active,519.5300000000002,4.950200000000003,1.0,8.0,7.939302159646388
CHEMBL3918953,O=S(=O)(Nc1ccno1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl,intermediate,459.8330000000001,4.678100000000002,1.0,6.0,5.534617148551582
CHEMBL3909713,N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,active,432.914,3.999480000000002,1.0,7.0,7.292429823902063
CHEMBL3974790,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3ncns3)ccc21,active,399.4570000000001,2.741080000000001,1.0,8.0,6.812479279163537
CHEMBL3945380,N#Cc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,active,398.4690000000001,3.346080000000001,1.0,7.0,6.647817481888637
CHEMBL3982796,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1,active,457.5810000000003,2.8840000000000003,2.0,8.0,7.823908740944319
CHEMBL3950672,O=S(=O)(Nc1ccccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,intermediate,514.3230000000001,5.194200000000003,1.0,5.0,5.8326826652518236
CHEMBL3890316,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br,active,520.3520000000001,5.255700000000003,1.0,6.0,6.168130225719498
CHEMBL3959387,O=S(=O)(Nc1ccccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,active,516.5450000000002,4.808400000000004,2.0,6.0,7.309803919971486
